"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Vanuatu,VUT,1320,1180,1310,2710,2750,2930,3350,3570,3660
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Venezuela, RB",VEN,4560,3950,3460,11890,12660,11950,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Viet Nam,VNM,400,420,470,1630,1980,2200,3590,4020,4180
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,West Bank and Gaza,PSE,1370,1190,1370,2880,3210,3470,4270,4720,4220
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,"Yemen, Rep.",YEM,450,490,510,1010,1180,1340,..,..,..
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Zambia,ZMB,360,380,420,1390,1660,1720,1050,1170,1320
"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,Zimbabwe,ZWE,390,370,340,950,1120,1200,1540,1720,1740
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Afghanistan,AFG,..,3855298264,4330114358,16062706809,19575474864,21060159749,15387504468,14891705444,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Albania,ALB,3906029741,4175916870,5006223195,12803937514,12658293562,13156891248,17145585256,18815089738,20773695503
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Algeria,DZA,54032912761,58313060519,67350652036,186242396628,212027512695,229321353736,184244166679,201445397620,226263357365
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Andorra,AND,..,..,..,..,..,..,3504812095,3997842573,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Angola,AGO,6690072760,10317790755,12827056103,82604385198,104804655534,123089247468,56607120857,66533165322,78319283383
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Antigua and Barbuda,ATG,806629615.6,824976147.6,909559498.9,1214841397,1252063996,1263545225,1539724314,1754228790,1884713523
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Argentina,ARG,260811643580,152402040125,139193101197,442036314414,496044743443,543284023698,457384679384,535914326286,584110020478
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Armenia,ARM,2172115724,2436136799,2892531562,10160338859,11192556125,11911914267,13548071334,16574298012,20363784078
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Aruba,ABW,1859916220,1770097154,1957789027,2369823433,2495561937,2623720622,3215227617,3556200130,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Australia,AUS,391827628839,393994724140,421653243724,1126187841984,1370648411464,1528597111561,1470330517618,1582213831308,1681999462379
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Austria,AUT,203661080391,202318764900,228183447036,425422859335,422312490253,430137211620,475965906539,503844072455,502931202739
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Azerbaijan,AZE,5527955027,6009388240,6888920808,51060960442,60209457188,70148952110,49737895390,57455146464,67529067194
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Bahamas, The",BHS,8038571754,8364163114,8693917815,10031455235,10376098635,10104506598,11371233797,12720222304,13200746578
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bahrain,BHR,8415750847,8864867961,10077169513,23212673261,28613156267,31282350546,36156241783,40801595328,42013980357
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bangladesh,BGD,57006615191,57885640080,62202314642,133329560217,146832857289,158805147538,435560113953,483370787992,493931962130
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Barbados,BRB,2895584910,2913090220,3099131583,4260850614,4473040658,4470003733,4818722996,5691148158,6000839889
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Belarus,BLR,12926037362,13638304684,15937211152,60026837310,62626444890,66405454809,65477972902,66686765453,71440111457
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Belgium,BEL,251585511594,248630883866,281155909686,513215564353,523505955019,534535196101,591607807362,629745023754,644688240205
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Belize,BLZ,1105446059,1161154502,1267871696,1676938854,1765052560,1893804955,2415439176,2686844502,2955071031
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Benin,BEN,3783167901,3890714812,4536166168,10357314406,10942496021,12214953761,17249460834,18654931125,19699568400
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bermuda,BMU,..,..,..,6560076917,6486349908,6614504761,7822070898,8562295533,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bhutan,BTN,474119633.5,536844922.7,612258231.6,1696376932,1839224265,1874316265,2558909539,2810795079,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bolivia,BOL,8178334218,8013319839,8087241813,20429897628,23313311404,27255102211,39797223383,42674624183,44649171509
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bosnia and Herzegovina,BIH,5928942219,6574027718,7649975033,18340376801,17987304621,18664887594,22606222236,24731940513,26211185662
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Botswana,BWA,5465282213,4991385474,5851634154,13478154389,14575466034,14871294312,17863093821,19512819484,20389224911
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Brazil,BRA,593934957880,556554307897,543480885948,2188955644295,2453809428179,2571101412006,1689214234004,1774306722167,1962339257717
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Brunei Darussalam,BRN,5465215639,5942559325,6290388294,13983840910,16906939068,18329324024,13502110764,14101777008,15825272603
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Bulgaria,BGR,14192525442,15421104006,18444531844,53386008477,54766093429,55187884330,75965019544,86291504891,92955120587
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Burkina Faso,BFA,3302319449,3339651440,4053974304,10923947116,12119235602,13218406478,18335343218,19373497673,19697485336
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Burundi,BDI,843865403.3,862872253,827371846.9,2104211719,2314488332,2477670972,2815868450,3117740178,3032580386
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cabo Verde,CPV,586869502.3,576296000.3,683318488.5,1920603506,1911675914,1966246973,2001844710,2408281584,2561803504
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cambodia,KHM,3876679653,4014092859,4542950446,11855214704,13079498467,14367117134,26266782636,28373434133,30702271682
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cameroon,CMR,10682116850,11003908197,13330180004,29657442364,30562025543,32724499328,43306397154,45419248749,47320053031
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Canada,CAN,717121201895,739662644206,806263959125,1620353458439,1773085670025,1852426005408,1865476861706,2075403578073,2162632619300
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cayman Islands,CYM,..,..,..,4111797725,2922694015,2638729021,4269492233,4726063060,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Central African Republic,CAF,955815349.7,964457747.2,1006614095,2344404754,2512729546,1670496471,2613670960,2666451333,2710741791
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Chad,TCD,1620722415,1759223606,2004245857,10947483866,12240627682,12850832205,11282288686,12132368666,12999923869
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Chile,CHL,74912288132,71754001898,73257473714,205797587936,248199360047,266798252774,287802403769,302412917704,310627607160
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,China,CHN,1287485201246,1423137192431,1648317836488,6783885619291,8006075583184,9193837990460,16883573489784,18206072754701,18899260193146
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Colombia,COL,93638890854,97018118715,98456176466,288424436722,335735076395,369804050881,320687614046,343773431664,357640305733
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Comoros,COM,387103274.4,386786786.4,458368034.4,993507570.2,1026244795,1104635691,1299480092,1346487581,1362922271
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Congo, Dem. Rep.",COD,6736847687,9656903117,8651034121,22402540283,25959164643,29063367488,53924709479,60052867645,67082242169
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Congo, Rep.",COG,2029573755,2231131458,2369567661,11915392294,15782493422,17313490446,12969669098,13696918302,15080877239
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Costa Rica,CRI,14822885354,15450835422,16769609262,37512154939,43519328971,47131670185,63811739573,66928185420,72206986728
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cote d'Ivoire,CIV,10046144124,9906939123,11085269948,23341807787,26806058980,29766420354,68303480072,73699585852,77059680416
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Croatia,HRV,23060658331,24328149413,28837368388,59702859684,57450690201,58767536026,68477739373,75749633082,79658817259
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cuba,CUB,30765261109,31589119971,34760454082,63216019000,68805659758,74969137046,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Curacao,CUW,..,..,..,..,..,2925271753,2767675742,3088069617,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Cyprus,CYP,9941641678,10293746014,12003062484,27810261261,25711742189,24010515693,26550740742,28769037688,28780345633
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Czechia,CZE,64839375165,67783866156,82646035953,204241686348,204328550004,204097513119,257712611378,278990964236,294825969320
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Denmark,DNK,168326949176,165858240090,187336162632,345316374125,344719018071,354890532646,408703566306,434001670612,436283005201
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Djibouti,DJI,..,..,..,..,..,..,3370977039,3776370837,3921774065
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Dominica,DMA,311236586.1,298061993.9,327965320.2,490846538.3,486319847.6,475772293.7,563705637.1,616174071.7,651217745.8
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Dominican Republic,DOM,23561439536,25201778673,23372436260,54324156969,57491440475,60589449969,90001330350,101864491656,109970079310
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ecuador,ECU,19219108434,21688527879,26883755269,73112463902,82886902523,93008482918,108200443400,117438906333,118390456740
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Egypt, Arab Rep.",EGY,100570319789,94941797649,90657199755,216784268950,245180041722,267961113983,384943833465,455137361816,439247211865
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,El Salvador,SLV,11575739686,11942491887,12738311030,18997876826,20050830425,20962312688,27385712597,29567777825,31320391045
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Equatorial Guinea,GNQ,571054434.9,834424406.2,817747261.3,11384729766,14300511966,15099256046,8470256694,8159314368,8988717259
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Eritrea,ERI,742638747.1,749384418.1,778773283,1940938992,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Estonia,EST,5983865779,6368426360,7859558696,21027127913,22169270182,23904432973,35013867423,36685240236,37216966004
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Eswatini,SWZ,1725479133,1595224747,1740661036,4134671228,4656868465,4801013458,4490449841,5292988149,4674153429
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ethiopia,ETH,8633863913,8244541288,8231634992,35237153540,38143234739,44574882636,113576188751,126125232719,142605284059
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Faroe Islands,FRO,..,..,..,2593906950,2728603400,2871363626,3693673130,3950953097,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Fiji,FJI,1737732961,1760313112,1967272474,3260614137,3579354242,4082627792,4146982909,5013878995,5221726815
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Finland,FIN,134096082162,133251313719,150119148873,270804958895,265143689225,269268432042,294857521342,304105947644,298118279461
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,France,FRA,1464826179108,1430744874134,1618468949904,2904061121300,2850611704896,2890902778682,2968918606185,3078220992201,3072463747017
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,French Polynesia,PYF,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Gabon,GAB,4311792058,4649664083,5116305435,13678642358,15897154676,16960099420,15076344036,17998098955,19393758310
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Gambia, The",GMB,758144234.8,624788610.7,572473398.1,1398703726,1450724871,1433029443,1956416478,2159967035,2308385139
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Georgia,GEO,3138994046,3361577351,3922301548,13433946941,15862587890,17403185318,17666018036,21107767052,25119498526
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Germany,DEU,2039589034232,1953066782998,2157764905959,3798768900831,3744752764556,3807839783067,4329964396909,4527641437157,4559133166580
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ghana,GHA,5838404964,5507509454,6555665083,35139199624,39844194014,49029066085,74961497179,79663089865,79823495880
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Greece,GRC,142106672158,143786040846,172011326017,272747795149,256056930835,245895726383,211542574935,227406573060,233934816698
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Greenland,GRL,1092761300,1061819077,1160090945,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Grenada,GRD,465625348.8,482366734.3,549948147.6,754214714.2,755300982.5,799402267.2,1037337255,1172355846,1236452592
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guam,GUM,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guatemala,GTM,18999604863,19457504521,20751703287,42189634351,46675401523,50804424133,84366257991,92770219291,98164703556
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guinea,GIN,4500471124,4374250093,4430883374,7089756812,7465884817,7611229377,13412479878,16302673123,19271126574
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guinea-Bissau,GNB,446790316.5,425687088,477637796.1,1056211346,1039015979,1124644037,1715796191,1836421706,1943502431
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Guyana,GUY,659405005.5,664936690.3,697154094.5,3625808898,3989328270,4207028984,7512527331,12068491284,16572543848
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Haiti,HTI,5473241881,6390604390,6035433864,12492425673,13313208700,14448092825,16503952289,18623837328,20425676906
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Honduras,HND,7078858370,7432921370,8024100955,15911345982,16986668680,17686919317,25122076930,28258089385,30718597489
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Hong Kong SAR, China",HKG,176950704849,170420433434,177285550077,252374310262,259861821127,276908180234,403126161891,396682666234,415973122496
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Hungary,HUN,48756201949,53752937938,67132858860,132173326954,129798368578,133746329997,172256577341,183690579350,190073710280
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Iceland,ISL,8768104509,8840258979,9671641380,12559577148,13634248611,15924028272,24960233009,28241648654,31424835069
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,India,IND,485442719567,500198260889,573893649191,1704432618496,1870994901525,1941116728601,3064476293211,3394542221635,3630236674582
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Indonesia,IDN,154214850973,172499137484,198234185990,737717017027,889278531386,939754625188,1142865991927,1260912101888,1352588341766
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Iran, Islamic Rep.",IRN,120218255985,127544727266,150227468405,524084536340,578900774375,576249018373,308910240585,352567230557,417388999000
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Iraq,IRQ,41928045297,35312796058,21678370392,152546202261,201093215391,233719659749,204053609533,242085588018,254601150342
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Ireland,IRL,93112659778,97985442469,119828966716,194241120752,187757814161,201298295296,383854626701,408766718343,423058863389
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Isle of Man,IMN,1746980215,1862710758,2191640213,6314736875,6948947223,7377355976,6429123428,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Israel,ISR,128278393529,125687093883,129117700401,251590769854,261878070277,282651940617,462479847273,527023458528,536857775263
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Italy,ITA,1207412743367,1185034073238,1341505622301,2254965823067,2156607968055,2142306332320,2153654303902,2261745561745,2244584921275
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Jamaica,JAM,8661083975,8772091617,9308287899,12978185191,14147593262,14330833728,14686930600,16273257147,17385207465
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Japan,JPN,4753281348036,4506779758380,4554341041496,6067944713977,6389215991938,6225972813842,5487896268105,5324574664050,4859877516325
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Jordan,JOR,9061965977,9456877764,10334200897,27766547042,30120594697,32620735661,46904440799,49137048515,50512676874
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kazakhstan,KAZ,20151282121,22666185410,27037405500,137043516450,166910698888,201747225783,168692843270,188688263602,217777557297
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kenya,KEN,13000590814,12882102807,14031378687,43127835272,46512374618,50624928687,110027311849,117312546598,116406438444
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kiribati,KIR,122383655,111464568.7,115101326.1,231939295.6,295895283,345951936.2,407361080.1,435535532,497790209.7
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Korea, Dem. People's Rep.",PRK,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Korea, Rep.",KOR,566261869670,612248092253,660339809065,1177736525737,1287736458572,1360190622717,1821292793345,1868326792927,1835475723746
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kosovo,XKX,..,..,..,6078560160,6398356280,6903316416,9169552223,9902238216,10505229436
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kuwait,KWT,39257683186,40456186771,48844896766,138749369187,166399094017,187082878068,152945447260,173890289243,198885182287
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Kyrgyz Republic,KGZ,1386829418,1449155407,1723969123,4850548091,5814174610,6829132960,8697417101,10421575888,12065648130
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lao PDR,LAO,1662596037,1766065736,1880785627,7266648015,8826566009,10544288515,18650869135,17366641630,16195396091
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Latvia,LVA,8417097769,9091775431,10694646283,26237874101,28075401699,29877935223,37512801793,41292272001,41337091343
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lebanon,LBN,17799003086,17585602942,16616376558,39350341124,41866173923,45235060591,27768803787,24206229028,20041538650
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lesotho,LSO,1302351450,1202834004,1347496905,2724839865,3031281970,2956463930,2636561495,2802292663,2700198000
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liberia,LBR,629187612.5,759686164.2,552277352.9,2100467524,2350143710,2746234076,3295501373,3646932032,3950941368
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Libya,LBY,33128016216,28599005841,29023064162,38569182476,82273689223,75380339995,75567253218,70105558093,52179335214
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Liechtenstein,LIE,2289508794,2204238178,2339157473,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Lithuania,LTU,11991670066,13154225028,16040367647,40322490383,42141478824,45363126790,61194085771,67570041027,71291178140
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Luxembourg,LUX,19870608653,18969331997,20798276250,41055751223,46699278902,46271724216,56073557813,58258437944,59083274520
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Macao SAR, China",MAC,6902202103,7309695662,8210805266,30016114199,34285818014,40132904594,31950549076,30548307811,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Madagascar,MDG,4894076065,4622223173,5797339441,10403440520,11058407528,11853484553,14238427672,15213095483,15926456506
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malawi,MWI,2426168496,2938350573,3918506615,10793217125,10288206804,9492017173,12132556662,12971132442,13395259327
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malaysia,MYS,84094636681,91743300831,102820336730,259323201607,295984817183,319543452609,360479141372,401460796456,410754452330
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Maldives,MDV,642119785.7,771889610.1,1027752019,2505900782,2630682542,2820138521,4877874879,5696743529,5745318431
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mali,MLI,3413554121,3394425292,4200678274,11388475957,11742715076,12753693662,17975826243,19142196147,20055593624
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Malta,MLT,4302714780,4239016042,4851932752,9208010445,9307121222,9953709720,15987829430,17702722121,18940097050
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Marshall Islands,MHL,158497889.6,159455521.4,165226502.2,200461027.8,198326443.4,219889258.6,274257975.8,302098763.2,318042322.2
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritania,MRT,1758070531,1813739782,2037395322,5751462196,6515882183,7071971795,8588083494,9831293491,10453539812
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mauritius,MUS,4817629293,4828873060,5423787324,10513944315,11998245252,12697050861,13013705131,13261271163,14539061852
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mexico,MEX,711149053162,760703335255,800913409249,1124224673071,1226189349282,1267698359907,1256692660066,1378549223917,1554336079410
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,"Micronesia, Fed. Sts.",FSM,242232533.1,242857470.1,254239627.1,317802578,329647093.5,336936598.4,448679940.5,462841062.8,478564599.7
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Moldova,MDA,1462434749,1709523909,2059597733,7804616228,8968494800,10360127536,13675309066,13965458391,15192194241
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Monaco,MCO,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mongolia,MNG,1168592644,1293142870,1517095333,7173895900,10305289418,12492493729,12474522178,14468414682,17068915664
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Montenegro,MNE,1036507096,1198484041,1491370007,4501618877,4344797885,4553836522,5800492966,6466485168,7088647024
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Morocco,MAR,45923769236,45666838822,52122728427,108664580345,109312276471,114743252043,136140199773,139595102048,142288751569
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Mozambique,MOZ,6150436267,5726434216,6486406406,13481443071,15218785503,17384565801,15592881318,16177949235,17880059790
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Myanmar,MMR,8571857127,7906214370,8833451179,51387082739,58350710643,63366925417,66016150147,69491699524,65964139617
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Namibia,NAM,3817165064,3726276778,4292709883,11069935133,12581130543,13278829718,11647853460,12435438143,12676671963
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nauru,NRU,28376191.99,25163947.09,26669267.83,70710399.27,99082229.65,119182189.5,227906200.7,265061756.3,282280203.7
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nepal,NPL,5780042578,5863501889,6396159225,17130910805,20688275416,23045814209,36938812371,41059735665,42332900722
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Netherlands,NLD,430726787136,426234675236,491501494915,895665917358,862905717573,872102246962,1019894809882,1066102934616,1084789704948
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Caledonia,NCL,..,..,..,..,..,..,10105061817,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,New Zealand,NZL,53569711858,55969292121,68410205178,141241799657,161817678014,177471436031,232686142379,248327059015,253873820420
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nicaragua,NIC,5011010313,5037141516,5293462337,9288038871,10004024594,10561132851,13482503840,14505146846,16015859764
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Niger,NER,2612582299,2719856599,3117553890,8957171057,9768088871,10628680701,14814409555,15121636235,16303272745
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Nigeria,NGA,..,..,..,359940129973,416376921799,471589543788,461013732351,471251524897,432496722777
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,North Macedonia,MKD,3713223460,3738895330,4282221641,9960616431,9823431762,10380253214,12951346580,13729571775,13879084654
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Northern Mariana Islands,MNP,..,..,..,..,..,..,..,..,..
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Norway,NOR,172776219676,181219751810,204650140453,450318997523,500599244376,532484649632,450907589616,528088828203,565538168418
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Oman,OMN,18058385876,18668123832,19782394014,60519553786,77905762594,87887349245,81180040446,91616208217,100047100864
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Pakistan,PAK,84168110161,97512708784,106589019883,208266577386,230696445070,254818748255,340951455392,369102121991,360729337333
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Palau,PLW,144674586.1,150807288.1,152104648.4,197669104.5,200681008.6,206250643.9,242605812.8,244990008.2,257257792.7
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Panama,PAN,11826888781,12392957095,12949847929,31682544505,35974946813,40778377634,64972117840,75145369172,80479711395
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Papua New Guinea,PNG,3035980507,2908547302,2917633297,13608687314,17349352313,19432826992,24132187983,27408412061,29337875918
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Paraguay,PRY,7640907749,7342525840,6910095024,28161163392,30522238710,35740317833,38413518864,40038668416,42537624854
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Peru,PER,50905855268,53037303573,56832685989,145319345182,170806190760,191005931916,217139554486,231758013725,240295150538
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Philippines,PHL,93185152657,92132148103,97137343963,240843274534,278222997732,312617236536,404198052838,456996881693,496166217236
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Poland,POL,180111498629,187271027325,210092920351,487730275334,498148417987,503370792644,638150043378,698083794560,723682045462
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Portugal,PRT,122790185417,122735089293,139029114458,240357686942,222546806827,223593645798,248238199932,270087259600,276490311632
"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,Puerto Rico,PRI,41824360367,43000194334,46570771995,65001694660,67902788184,68861354215,73657045570,79714995366,80926059472
